"","FLF-a","FLF-b","FLF-c","iL3a-a","iL3a-b","iL3a-c","iL3-a","iL3-b","iL3-c","pfL1-a","pfL1-b","pfL1-c","ppL1-a","ppL1-b","ppL1-c","ppL3-a","ppL3-b","ppL3-c","PF-a","PF-b","PF-c","FLM-a","FLM-b","FLM-c"
"SSTP_0000003100",0.501106300346429,0.887540659389011,0.806139950198187,3.72074515830397,3.67950196872662,3.71601808656938,3.82832533546194,4.16522786043043,4.14453796453431,3.18965377401084,2.90599239915187,2.84725867354034,2.07368120505268,2.75122153747587,2.39765453242938,2.29010837627563,2.46848874306006,2.40914459950089,-0.735922702835931,0.0469927006441523,0.162496222772226,2.10567833360412,1.65006036078253,1.76200386668797
"SSTP_0000003200",7.70396518876707,7.73040525168871,7.72543841168826,8.01021680371487,7.93642170205625,7.93852744892535,7.70479366857322,8.08124881937676,7.77633817654318,7.7281608021432,7.62638533613883,7.6780090315156,7.51857875454629,7.68543025337491,7.80209713340009,7.01810782586782,6.99860588722648,6.9011093353803,7.3910320306817,7.54075161796394,7.58920775173325,5.89127344320958,5.62660743523561,5.71192244449795
"SSTP_0000003300",5.66965085973184,5.65438269737575,5.61314224867333,7.61579315205071,7.47135002843546,7.49695730833909,6.94100084384398,7.26958948093528,6.81646180117491,6.64106776283012,6.47631322657056,6.45724527435179,6.2583893567917,6.3507707374945,6.55266455662924,6.2323621605047,6.15443244340612,5.99811819732827,5.08204287206151,5.43741049748872,5.31681395670058,4.51542878183487,4.15340693481864,4.27829140484291
"SSTP_0000003400",2.74533570459152,2.56871426591392,2.40568056857511,3.71650167268264,3.5646184860729,3.68122448010172,2.981188441008,3.02187486937541,2.7268356466814,3.92496745681373,3.96241354142921,4.03956963705274,4.04130079473594,4.25057326259416,4.47311059238866,2.97654942113173,3.19662879712044,3.26167971626268,2.2315591092215,2.14112479743611,2.02121416781389,2.07602121393172,1.43196414657264,1.85189875547806
"SSTP_0000003500",6.29958642158129,6.23932812480367,6.01455136771735,8.36294181382266,8.19989182631558,8.30681820357858,5.42901938497207,7.04638158552587,7.7817072761327,6.15340787806844,6.31573159269429,5.9116359943257,6.46697661041635,7.00980925076619,6.71639556863314,5.49661451004793,5.71636095261461,5.45743423481453,4.53831337351873,4.57289077381034,4.25560464114274,7.22554503644851,6.63077545511853,6.9603289270953
"SSTP_0000003600",5.23661165768434,4.98538087787928,4.74720195249654,2.88732899960288,2.69562863574207,2.67066273386808,1.71266675703974,0.0889555598123633,0.465143561895058,5.20694372145758,5.43240298704526,5.63127047038208,6.01849819559239,6.21787133416691,5.72123769784945,5.18334228977813,5.46129247296254,5.22660617562419,3.12669137424882,3.24614450464985,3.16442001923505,4.02743847340261,3.7367640182449,3.83790589168027
"SSTP_0000003700",5.0213269253892,5.53787436381866,5.34484052198013,7.41890055035091,7.64682382913014,7.57600271384206,8.57329101298114,8.78927222368604,8.72005101160885,8.1829329760259,8.15450969818736,8.02805870152862,7.43984118437144,7.75540487668968,7.54284873822834,6.31469962360043,6.70216469507793,6.48770186121647,4.52195255200716,4.70794159647065,4.84186036921245,6.06490017333506,5.48159115307542,5.69079649280951
"SSTP_0000003800",3.55674576908093,3.19832456045409,3.00573712320188,5.54629580503629,5.58073742364678,5.43667849487195,7.4527419086788,8.3034073177931,8.9982489466159,4.11215680159077,4.16797595033564,4.09331072599527,4.19461655826726,3.80816925564567,3.61747831600161,3.16970810600104,3.32710739493242,3.32856565402137,1.68494867948619,1.96265123189618,2.12540659716119,3.13213502742637,3.91723519612955,2.84740772693094
"SSTP_0000003900",6.81554585413416,6.75178487628332,6.78653155270627,7.78292617664423,7.73180452554141,7.75937033677179,9.16657878101105,8.75623475011381,8.81247452711393,7.84228456462918,7.56802606798159,7.62545715656114,7.28106586477165,7.54069652577284,7.82647586732339,6.68541762084587,6.88053506942855,6.68754189355446,5.96633140748411,6.1100076862351,6.10639548306396,7.0606710281265,6.43646013705045,6.72948812349336
"SSTP_0000004000",-4.4906944949049,-5.26201618790443,-4.53774578078512,4.91642208806261,4.21372522235624,4.98183579693507,-1.54766731865073,-2.47564482567285,-4.29091045870122,-3.5873669611163,-3.40498057440023,-5.07431937485592,-3.48875407752113,-3.37172006420208,-4.02940755842169,-2.52582678100598,-6.42150843926321,-3.187959016404,7.13961045694692,7.30134330192754,7.17034458440992,-2.91934222529417,-1.79441897387677,-2.55412510656625
"SSTP_0000004100",-1.70131488275072,-2.56577565197457,-3.15356150208342,-0.138808309870257,0.0905885519604228,0.511177328855108,2.9784715713023,2.9141653115832,2.1758672755183,0.315812307758157,-0.250905541165269,-0.822261893266456,-1.39043992538528,-0.227776799892673,-0.934630827148429,-0.763539364832065,-0.975402126163302,-0.614324022309238,-0.437069200480726,-1.15532510096173,-0.857192292724096,-0.197434174514975,-0.352328467904535,-0.983391210514836
"SSTP_0000004200",-0.852256401761073,-1.48889876385878,-1.91576378302539,2.38482731992762,2.03141065614853,2.30277050810763,2.25152961295828,2.14531416921961,1.73502961913501,-0.0460078903544136,-0.402773036980814,-0.161623909861206,-0.925250026966786,-0.310217423733576,-0.179343400537688,1.19301716042843,0.505871454855917,0.345420176715332,0.677541098964132,0.510849758303396,0.835501988609014,1.23707340289831,0.973860360260719,0.313330785464631
"SSTP_0000004300",2.03703117172161,2.27306543791513,2.29875623778767,2.92002736544958,2.7692662277768,2.88048963615918,0.539429649495132,1.62124964622116,1.34594168330365,2.46339330427757,2.59242239684003,2.5502951602394,2.83418892389553,2.68208194418418,2.76830031545487,2.03614172393169,2.41569090559276,2.0290814857677,1.68760372752312,1.543914508343,1.58974995050888,1.29237010942289,1.21268331625753,0.970867766155146
"SSTP_0000004400",-1.38850321240499,-1.29325449047994,-1.02849772839093,2.16667517425446,2.03101666519751,2.07999583996654,1.04467268824896,1.52961145399345,1.28508403119123,2.06563030407898,1.88514790579243,1.8906251607113,1.46677868296937,2.15598220048442,1.98909203761936,1.37063166202394,1.74310355842347,1.03512547743603,0.387674249449633,0.274607234194138,0.591268770418492,-0.535561085566028,-0.328815887478469,-0.886047622875911
"SSTP_0000004500",-0.410314233206662,-0.134387367934849,-0.0966974920504618,-0.322541488825827,-0.0614153867519267,0.109864019824837,-2.05907881097024,-1.22668091883604,-1.48031809918699,0.296647870387225,0.424084843502251,0.650396406839082,1.3164013984627,2.3609913852233,1.73155851468178,2.76647315513557,3.21553232254399,2.95713483588564,-1.64971469305437,-0.473540740319947,-0.565331228489912,4.12588356759199,4.15915588940418,3.9128427767663
"SSTP_0000004700",-5.22505327650028,-1.41996208444174,-2.76925170595201,-2.38132134061286,-2.56134783693445,-2.29808672951509,-3.4932040443021,-2.71419371154926,-4.29255318867617,-3.58674867092079,-3.16068733243097,-4.33556250762875,-6.29442929041625,-5.2476130275183,-4.0345517828907,-0.0453596186222055,-1.06730391356655,-0.313867664272517,-4.82291037055267,-2.79016398235574,-1.69742660393278,1.51953671942889,0.22963353112257,1.44144545377028
"SSTP_0000005100",-0.435119006687828,-0.656942637888116,-0.668188593868631,1.71159282542976,2.24674595331927,2.15121774928429,3.0496514050919,2.53614859764855,2.39406914283106,1.38768556949867,1.74116506248979,1.85397917366019,2.88421915426053,2.97283814443059,3.03428742511736,0.440791395161572,0.344096796474618,-0.208207506294756,1.19810034202869,1.37280553737047,1.11174272418632,-0.959281494103936,-2.71085338788413,-1.61933696088299
"SSTP_0000005500",-2.17046873066597,-1.56227897525375,-2.46870188549483,-3.54003603605145,-3.00268556105343,-3.69204387650121,-4.71861526662412,-3.85527630918792,-4.29024782834363,-4.43568911845391,-4.54398208190093,-6.66034967362898,-6.29442929041625,-5.2449661708673,-4.02724617049275,-0.997752301370853,-2.02951535541803,-1.60041741713081,0.535646507698929,0.106588359385516,0.506643360501221,0.213822384296003,-1.49084398925551,-0.657401512695358
"SSTP_0000005600",-2.05705116002528,-2.94099364397701,-2.77211702986838,-4.43347925463127,-7.09067527806723,-7.15247600886301,-6.30332892669286,-6.17653751475824,-5.87578196192099,-6.75766308310898,-6.86549965944171,-6.66034967362898,-4.71231096246662,-5.24726612703905,-5.25344939395113,-2.09153268838938,-2.33713105360755,-2.12733989813722,-0.0699715920796714,-1.06649506936827,-0.623028821845811,-6.08990463240377,-5.88563199461029,-4.4293726147637
"SSTP_0000006500",-2.40942643201763,-2.9407416635517,-2.95386759484886,-3.5399697624751,-4.28255744271831,-3.45150481012582,-3.49614139218323,-6.17653751475824,-5.87578196192099,-1.62835415916474,-2.61776158132547,-2.95928322045592,-2.38850948292612,-1.90394909146907,-2.44317196179674,-2.1272583988762,-2.17426405091608,-2.55815239649971,-1.65242292537278,-1.06694284503956,-1.80103422268715,-1.1356355832048,-0.333194868520135,-1.49113886662694
"SSTP_0000006600",-1.28064182222196,-0.257651669901048,-0.688774709212021,1.1457288242717,1.36967081355409,1.07628749105888,-0.0858958292098991,0.179399167867981,-0.715465565198948,0.814216202221531,0.112371147868704,0.38182668573607,-2.29468970998843,-0.833753485431812,-2.45915710884612,-0.425530601192319,-0.734282582382372,-0.108186216289445,-2.01963450344121,-2.59992309353606,-2.29482941070494,-2.07302974931405,-2.2026589331532,-2.53914385061952
"SSTP_0000006700",-2.26652240358495,-1.28158360624458,-0.827316139023247,0.143457543464078,0.43114564017188,0.626669762415265,-0.640869404323545,-0.437783685851818,-1.27339067162942,-0.661485597228102,-0.909897078112869,-0.645370701014006,-2.21555140363223,-1.85777911514123,-1.85307894749798,-0.335657504601605,-0.887161363093194,-0.636016124462832,-3.188010674803,-2.02186627556709,-1.92681680655357,-2.43185694930479,-1.73206104690533,-2.42381136172966
"SSTP_0000006800",0.905764111104603,1.42608483425726,0.957540202977086,1.45829472746127,1.4373976659473,1.14004962605661,0.577418330154212,0.895034355199491,0.79639352858245,2.23667948305398,1.81947806322244,2.11642989849113,0.592965768339454,0.225745754271158,0.21828534831239,1.50263488637424,1.88693178908252,1.82441566757331,-0.566371614734865,-0.0812570592883326,-0.318097732484399,0.484927570924392,0.232304540196856,0.315918743310444
"SSTP_0000006900",1.71823464983071,1.71828769378225,1.70992190179973,-7.24073742103003,-7.09067527806723,-4.82693165931667,-6.30332892669286,-6.17653751475824,-5.87578196192099,-6.75766308310898,-4.15845572819322,-6.66034967362898,-6.29442929041625,-6.82972956957047,-6.83383768153057,-4.50427564157964,-6.42150843926321,-2.76583044545478,3.21063188743248,3.34657205582054,3.13238461908241,-3.03726635236597,-1.8249924958605,-1.61414591138634
"SSTP_0000007000",-6.81377679783683,-3.89162135562594,-3.79765488298124,3.41796216171597,2.95007823738149,3.41308533316605,-6.30332892669286,-3.85277768932143,-2.74100027019812,-3.63256581497941,-3.51879606438227,-6.66034967362898,-1.71743236938083,-2.72581678196756,-2.14457160196044,-1.64894006976362,-2.81467587373488,-1.80794912289281,6.24572791210906,6.38328605363828,6.5989407527153,-6.08990463240377,-5.88563199461029,-5.1639117069436
"SSTP_0000007100",3.94318747428089,4.04795120023851,3.87135617973471,2.6969755057341,2.80206444339191,3.00049734176935,2.17093389286284,2.2230616183711,2.45665576661493,1.39085438335011,1.68411591338324,1.2793063421388,1.88346753551757,1.97449229367445,1.82482799569541,3.80608689461,3.44164773464483,3.73942459311127,2.95937941079918,3.31742133596083,3.13290096884951,4.22235864009596,4.84870416514982,3.93506459521837
"SSTP_0000007200",-2.86384768652957,-6.8465196080603,-4.24752096926938,1.81076126947804,0.983748603784396,1.01891060256387,1.20603677379519,1.43925672530128,1.20658582220945,1.28371895903162,0.104027767598699,0.582081944489464,-0.540978040449303,-0.657540943448258,-0.486040597232235,-2.67095728602017,-1.72690859277149,-2.13484179654773,-4.82291037055267,-2.38756368887586,-3.459555367081,-3.1461642477373,-5.88563199461029,-6.01695355597791
"SSTP_0000007300",1.57362489460658,1.66679813416582,1.16005913096345,0.0287077758935571,-0.0803311012650379,-0.0910251523144708,-1.13051206942127,-1.36945686892295,-1.66776687387674,-0.0196460602430058,-1.09233037129529,-0.781976613667502,0.200337922071493,0.104247358171259,0.206834507328382,0.42428774261203,0.374332208193093,0.574653650003584,-0.445147453144027,-0.408285682945338,0.0293002031215266,-1.43212173615109,-1.50871161159483,-1.16512301797627
"SSTP_0000007400",8.50516302713405,8.50161868708454,8.47254390792565,6.72810287587921,6.77906748173362,6.82435877967314,6.78130559096114,6.69435220167644,6.79750565670177,6.5895512447384,6.7656886146178,7.05029376781718,7.35512218395943,7.27541154876271,7.4534899920594,7.28165950404563,7.27609278852141,7.45278567878565,7.9642588518642,8.17288465048606,8.24392673181634,8.83256093436523,9.27535099386588,9.2031786410754
"SSTP_0000007500",1.74443955474444,1.46130027221297,1.62597119152442,1.67911822348221,1.68643778821567,1.62898346842459,1.73575595729999,1.34272259164344,1.47675486947067,1.59327046252862,1.51878187658813,1.3809358375088,1.54304928113423,1.1759669943687,1.76342472743291,0.924714846238222,1.48619126712256,1.266954059465,3.48502285862997,3.66334514534225,3.64908891603162,0.848396854484985,1.04739106763692,0.86851146841585
"SSTP_0000007600",5.57117054975056,5.04044058328676,5.14891014605071,4.32655737671359,4.3210400090592,4.38797194759247,3.82319218978463,4.38939622771754,4.29220413781557,3.99847675017199,4.25449025770222,4.23705062311765,4.35131639009158,4.34864722735586,4.44176786023956,4.52383984937385,4.58580402098033,4.60670239863034,5.65330920825886,5.96396586430702,5.91655131701954,5.33667887243898,5.45802494151667,5.42450478080329
"SSTP_0000007700",8.40169896677983,8.29992375632131,8.21689637660045,7.12217659424166,7.06460285774863,7.09879593611303,7.42557056808812,7.74128513646723,7.5482097582301,7.69638731978105,7.75195377714727,7.788175890786,7.41331604180772,7.41382029266088,7.46911200563042,7.25257811305869,7.3514047808463,7.33667813918873,7.83402061791442,7.99680295011892,8.01048147526774,7.71829865425121,7.51750145236444,7.72588743239225
"SSTP_0000007800",4.68287242786805,4.72638635458974,4.62005860970523,4.88657878479158,4.96571739957656,5.00298492764311,5.33972750129234,5.97756634543516,6.07236407291532,4.46334356066879,4.59663313386705,4.415757196794,4.11219862373222,4.22887246974119,4.29083937123388,3.93394214784238,4.00443065684097,4.07148718362257,4.79057413359166,4.80777743066202,4.76259842866058,4.02791954091314,3.94372663376395,3.99492352610978
"SSTP_0000007900",4.97968255251035,4.74416325482577,4.82095532703663,4.24117700766252,4.29703524294098,4.37443269177585,4.95632030180005,5.45157433452214,5.35117464846488,4.04705948500288,4.17111532038021,4.19183517477197,4.51444743747978,4.37836890015932,4.36458392091883,4.15049867895323,4.13082949189382,4.0829607143309,4.62801784026576,4.64884985961707,4.65528213479422,4.32189607087383,4.35434582987393,4.27298977381022
"SSTP_0000008000",6.7265603631602,6.74254578582419,6.62692882300244,6.46209147845126,6.51772077617638,6.42844597617781,6.62784673516281,6.55605999377169,6.60197828052933,6.3611793164411,6.31558262793101,6.25327062513743,6.40580286882752,6.42305472180441,6.46919975301908,6.28791789194246,6.29834510408555,6.35832409816302,6.97838539941636,7.13974474174859,7.19704142383178,7.28298572736745,7.6261465882258,7.49622464585728
"SSTP_0000008100",2.5969498164742,2.27471726816098,2.38266292243297,2.94142959907987,3.08460227218536,3.10622181700839,2.7565870091878,2.39886229758241,2.03561081338178,5.00080231577876,5.05662132581502,5.04474801195208,3.72015653095801,4.07485646623027,3.85393558397332,3.10154453061381,3.72191769056987,3.39207753207014,2.11834148832294,2.299701472407,2.31388881099927,3.13299801083684,3.92865492196893,3.78123233826411
"SSTP_0000008200",6.41361136998053,6.46231197519372,6.3854721803604,5.82638757474857,5.85978027328655,5.77760714449655,5.27034204665684,5.26917097160271,5.51712211092332,5.31129733288348,5.37717134350342,5.34701575421751,5.71202549301799,5.73070412011245,5.86227786892132,5.74871679333092,5.65687811592712,5.7882638414946,6.9122354622825,7.29226549506155,7.3696566915398,5.55633580362876,5.8835790308803,5.55428371154346
"SSTP_0000008300",-1.00331695394748,-0.761902893789966,-1.03213481249988,2.37356241797428,2.33597642729292,2.32242225965439,2.46278007291577,3.74321983718737,3.49752566654788,1.5425628851515,1.52383629986342,1.40883702742573,1.18193817946933,0.923330543444869,1.11822550643039,0.135820626061599,0.308980370686631,0.138341874928773,-2.49614192904239,-1.29822504293094,-1.66532380239221,0.0612708592745475,0.325442060463048,0.441899698451584
"SSTP_0000008400",6.61011529073385,6.68343023943771,6.63448149873652,6.43363045830165,6.40891772935122,6.43697977388021,6.1282447912103,6.80609626021333,6.56490149760911,6.7212833122938,6.60915499561131,6.59388396147639,6.61629005934766,6.55643479966478,6.65233920560343,6.41500031316687,6.51935572235853,6.37311711953546,6.62605829035728,6.98176737294377,7.03587751049496,6.78303268712951,7.00005891009625,6.92119788534823
"SSTP_0000008500",8.81402248631196,8.62144917711332,8.56784696624865,6.69272584839144,6.65023529130161,6.74395093965902,6.59295307911777,6.62001420578292,6.3018232147484,7.04001110348386,7.15572934696173,7.41143489249117,7.81908243625959,7.63015885480533,7.72273894540839,7.436760550491,7.42257623422529,7.55316201134804,7.85140996532089,8.10114098980475,8.12886742741511,8.54623186502391,8.82808010327781,8.75777565613769
"SSTP_0000008600",6.13763493993578,6.06980283209397,6.06677381730383,4.0566489299026,4.05617652120343,4.05865125116419,1.11301249147597,0.763989146725762,-0.259499149481245,3.008624341971,3.28352727636621,2.970479132059,2.80684736986144,2.75032106092344,3.20783368428526,3.92420329403355,3.73233795492862,4.00402336023829,4.89836736043319,5.13832901739005,5.2283361571915,3.33781123944338,4.2515279171675,3.78944741319347
"SSTP_0000008700",5.33892439515998,5.72774356948534,5.6089322212578,7.74503398852205,7.63595004979689,7.6629759346594,8.62638053912415,8.9741451430434,9.04233020818013,6.65829905400986,6.4645606835464,6.31159378111537,5.21314803691287,5.50301911506255,5.22455853657719,5.16391754737273,5.36196497592853,5.08854556850297,4.82438509116662,5.12575502614703,5.04273782445776,6.59280847879359,6.70787292265048,6.66684309207924
"SSTP_0000008800",4.6661867546118,4.81481996151505,4.74411309523355,5.51769159552983,5.58365788091671,5.55748876114884,6.23047786817035,5.70294499043274,5.76628746046158,5.55978553618759,5.39673286486466,5.43780647617387,5.02804337621578,5.12749552050939,5.14539602298945,4.88336572448735,5.05866875315827,4.83656248987177,4.42070265482899,4.52246743531896,4.60442285143338,5.13644769816815,4.95897862668869,4.9312881837806
"SSTP_0000008900",6.70668934666813,6.87875013974206,6.79999881790389,7.96328740176735,8.0937257582683,8.00559343620247,8.89765114603951,8.49001686539728,8.48853868967793,7.8607797719079,7.70901188611025,7.6655870322139,7.36119500463966,7.50395016599444,7.51921481115774,6.99691211971317,7.27068899192869,7.02837946060814,6.32124942140665,6.54660683022297,6.56878934114043,6.93190965820996,6.66638184100837,6.76771203449338
"SSTP_0000009000",7.94029931790892,7.85716837822303,7.86091297628106,6.81843820391019,6.81363827309424,6.817625961056,5.94879240363874,5.80867858671701,5.98282880252692,6.40343135668862,6.40485329776439,6.43255131281312,6.53573346379747,6.57497206516219,6.62778166435586,6.50038928532106,6.44614107322766,6.53314955204168,7.62964445611392,7.80421538115063,7.89175445191234,7.42409152897803,7.54403884586458,7.60224747057228
"SSTP_0000009100",8.68174471449264,8.45923239146116,8.54264948431952,7.54013045838504,7.65422720209655,7.49057831798124,6.40614198054218,6.77335801383825,7.06964529829049,7.18395885814054,7.45783891222174,7.35518753260299,7.76321524558595,7.59818226077269,7.71042735955818,7.55571379234789,7.44652721525932,7.55620767075174,8.07572688532084,8.28390063676719,8.31824246046036,8.0749361765056,8.37952907029346,8.28179375137954
"SSTP_0000009200",7.61704520489155,7.50196865164452,7.49673554888767,6.43046135963763,6.44421446854156,6.37356192631835,5.8773033215293,5.90479099332786,5.96997586951418,6.42645382329606,6.39456964272421,6.35153766781014,6.51554467422047,6.31542189124064,6.36192120314049,5.9681480824279,5.90914910278786,5.96432287138813,7.4571523021164,7.58874177505766,7.61488654940666,6.5070053917857,6.60138337646898,6.58859328514958
"SSTP_0000009300",3.98828225272083,3.71982364541485,3.81231121816779,3.75789545134359,3.8287374002153,3.73748100258032,4.15613611951224,3.36146231079168,3.32079592545414,4.01175174322997,4.27246728229716,4.26252678092503,4.65794531900051,4.37700966870717,4.2708830319388,4.11160637663186,4.15698205005687,4.21925995832989,1.74646817722964,2.42370313398159,2.06666739066375,3.09329717334841,2.66940737217733,2.84827816047435
"SSTP_0000009400",4.53909717237643,4.95766932238897,4.97820496873418,2.76872326166267,2.85056508361133,2.72930443331317,5.27649549872648,4.52852267037223,4.6135232316474,5.15880302058514,5.1865106761401,5.2783276907991,4.74714880307755,4.44906768019778,4.80652773469431,4.89403727953661,4.95526678413251,5.257025248529,4.04715708060628,4.15691960365815,4.09114295471731,4.24960785510006,3.85776757839466,3.9608365628586
"SSTP_0000009500",4.65606406485927,4.43228436453388,4.54030326138454,3.37596436040597,3.424457200966,3.30756991358784,4.41388158988437,4.1507218125431,3.80728726475947,3.92867451998742,3.88331704407993,3.78833255462077,3.82973399115041,3.88897502315418,4.08766230788814,4.33745727914662,4.234937250909,4.43275145717178,4.92552790235362,5.30837118449618,5.28900861156344,4.10010526747869,4.22973194476329,4.41810496546924
"SSTP_0000009600",7.2407135238986,7.14208107771985,7.19170984416708,7.22741023754394,7.13453551338162,7.20085159451092,6.49151579448047,5.70982205403483,5.8167760856386,6.31014711682244,6.81649967960229,6.92546569934338,7.10020403704014,6.87948002302249,7.0724580779306,6.46900038112454,6.42379182942632,6.62466556002021,6.96264953904326,7.26183318240102,7.24558989860892,7.39527699255218,7.59869354624171,7.59207785799811
"SSTP_0000009700",6.94999479118767,6.87135245426122,6.75538949718534,7.1538666561827,6.97163792298271,7.13006952523958,5.34423511212186,5.46819674530572,5.65513224254804,6.10168588873532,6.41630330638258,6.43276251655528,6.26200801861865,6.31761242287223,6.47383322699738,6.20003857389003,6.35390872960586,6.43064353425735,6.98399534221846,7.18451337016239,7.24901199330933,6.35330827812085,6.4000911155639,6.35510679681245
"SSTP_0000009800",4.90006845062544,4.99345157181627,4.97101421140686,4.09035205344137,4.15735506331233,4.17386396548139,4.14604252685015,4.17446678740286,4.20224560154037,4.77948723025558,4.79833335844562,4.68649368544874,4.69419917917804,4.65878732902028,4.62947208994042,4.72249921478902,4.6665553647021,4.78513937958833,4.65771578923205,4.93169542352659,4.939906309646,5.05771245776959,5.21058580330318,5.11836409994248
"SSTP_0000009900",7.30693879337917,7.35627276276526,7.35211510302483,6.45441436008825,6.54925384231665,6.46287280880597,6.38986119880366,6.23338854579611,6.42173835826142,7.14049319976562,7.07047454134682,6.99056353642384,6.93743891347613,6.90806839852903,6.96408362319885,6.77642870152988,6.83380702849157,6.84143687974775,6.90066222290462,7.19074733646612,7.25626959045953,7.24922701874452,7.37610727049071,7.31342282770739
"SSTP_0000010000",7.34675422296478,7.22686818107557,7.23558366349507,6.35410487495793,6.31503807206817,6.30114391686531,5.72774913870077,6.41268650603627,6.44878117969953,6.24232796180077,6.38327188131159,6.3482447500587,6.73751878007497,6.55293318958237,6.59421254272817,6.23516080576261,6.24904326020041,6.23994265057613,6.98159748894954,7.16780317488533,7.2263323928206,6.90212004260378,7.08904929946601,6.94067437637011
"SSTP_0000010100",6.72754378862131,6.53315988122039,6.56748113697444,5.75808509660016,5.77732599953143,5.7901992130789,5.42866376184869,5.2944423554676,5.27518724633152,5.34374632427233,5.55060112149302,5.56335089126828,5.21324022259963,5.24926983840994,5.321784529304,5.14984112824791,5.3876577697356,5.32157155077699,6.60545284797433,6.79369536988478,6.84520446670073,6.50875068180754,6.96244637666063,6.93763098437405
"SSTP_0000010200",6.82868772287355,6.88570493990877,6.78399800491313,7.92140046734868,8.06965560938285,8.05928523793084,8.2934569817717,8.84025311457767,8.24362454418969,7.15776431400746,7.07681805493353,7.01193255737881,6.97527313601918,6.89284288803207,6.94328433500515,6.20026666912491,6.37746287374284,6.27744688515316,7.08541587427245,7.35042707908365,7.4241402682925,6.57376674827007,6.43687075306417,6.42773277828951
"SSTP_0000010300",4.57520096426367,4.7056750720766,4.75429087335035,2.32846153177919,2.13612044400927,2.32208480474882,3.27487206778197,1.00593539428584,1.13322576103327,6.732185228391,7.44985348600211,7.28772950211937,7.51733589411363,7.45289540083831,8.16747627734843,6.80615854648333,6.76780314372848,7.36533065506268,3.79353855153906,4.08373646589331,4.13431111526506,6.84424114462145,7.60450869683021,7.40088740332006
"SSTP_0000010400",5.50929381660802,5.60827134164323,5.55320269632615,2.56565625572848,2.57873637818553,2.5900302467539,1.14861980172599,1.06229716670086,1.28376576153075,4.31074761750633,4.27457050806257,4.14933391705469,4.40470906796626,4.79741390733146,5.031682048222,4.9338628946486,4.97947169080667,5.35656643324342,5.37041878212396,5.50862327616845,5.59895372681847,6.24583323230152,6.65818320826838,6.52323445516676
"SSTP_0000010500",4.78914954613824,4.70536663389732,4.8340576113977,6.10332882313829,6.42358651917639,6.3360156550536,7.91497655972238,7.82090701330382,8.09307972300297,6.9680461075483,6.56458046618553,6.63748706715575,5.92624391813612,5.99076859685292,6.34551449906419,5.33284434247437,5.44672275989807,5.14709213484132,5.82596213582065,5.97181810947089,5.96203832610896,6.4652878266404,6.88146673287223,6.70806389618515
"SSTP_0000010600",6.94430532329103,6.43847739765788,6.58292743470235,3.22118734418413,3.62043858810981,3.24101805519438,2.17174867217228,2.20624286993103,2.62507593902544,3.32956866520601,2.54680219231299,2.68541890878009,3.617520313102,3.42886881554428,3.22072571614157,5.04489006778161,4.91846982229843,5.2215148589811,7.2807132998706,7.53567107673919,7.49352040830969,6.0712029175128,5.86837156783355,5.96319446065806
"SSTP_0000010700",5.23256951484593,5.19123072028519,5.21182789311073,4.52617848267734,4.42884899463696,4.42167211424844,4.19226638552192,4.36574023354744,4.91591402936671,4.02598007133556,4.37074973509856,4.36672444603157,4.58467011066501,4.60793427130508,4.59369406731762,4.28043734533934,4.21608492101102,4.24934171758959,5.05063121427277,5.20600070023604,5.28511267612363,5.28300478817035,5.61347069858007,5.6692528298599
"SSTP_0000010800",5.5174781453513,5.44324288118387,5.55378595653116,3.20985330915938,3.23797736495412,3.1822185254921,3.28345937920573,3.7373857728408,3.50623377102754,3.42853019332182,3.66100448776951,3.53896843023137,3.56702758896436,3.50142691547939,3.65713636284552,3.36008376086803,3.27290502237386,3.38051090940607,4.81243521389325,5.06198695554454,5.08932532170628,3.3758256922764,3.29975408364894,3.09150942980845
"SSTP_0000010900",0.736441577854594,0.700046170012655,0.360937056109478,0.624439345552645,0.50575475906641,0.407650186074157,0.617375857679281,-1.13052125556726,-1.35359064545284,2.36968209835042,2.19526624708016,2.25795510196142,2.64162868745574,0.714203375847438,1.30443125903271,1.74758585189863,1.75097657193343,2.2470807483085,0.220313228014863,0.627408631289075,0.565707359933176,6.11868710492665,6.40761130602355,6.52045235462312
"SSTP_0000011000",5.58564769094038,5.50550284854445,5.14953678755786,5.94851044818813,6.12262237938898,6.02142158827977,6.17694262913615,4.3155548869143,4.00250280140954,7.81520654477939,7.46217299239212,7.45265256981668,6.88658938546106,6.92616208120596,7.04877157839616,6.87453017209901,7.15286749347818,6.8939548169738,5.01853095088682,5.35080723825503,5.2930495527228,5.80965920035854,5.53012958834816,5.68776450402563
"SSTP_0000011100",10.3865280719775,10.5560372360329,10.3885784274829,9.94884092489402,10.4865538925675,10.4446347688615,11.4023764884758,7.6844886007185,6.90911718612846,12.2233519516029,12.0768864883762,12.0751631763089,11.3293324011618,11.120592068127,11.009184461716,11.5717628073403,11.7886860852463,11.7441654449352,7.93093982028191,8.12759989747221,8.42105023994557,11.5894124665114,10.0403733275699,11.083301776025
