"","FLM-ERS091917","iL3-ERS092590","PF-ERS209991","PF-ERS209992","PF-ERS209993","FLF-ERS209994","FLF-ERS209995","FLF-ERS209996"
"SRAE_2000058800",5.80798907261822,3.87092758764179,2.67460301429405,2.6364383591802,2.69830431665876,2.4742975035666,2.23470781988713,1.99858696597077
"SRAE_2000058900",3.79376543566901,3.66752943557865,6.20769965681043,6.20086631300755,6.20897455005412,5.67170818427419,5.69763431453847,5.62444182964952
"SRAE_2000059000",0.123534108120485,7.35869737224643,-0.869538570384361,-0.817097356998029,-0.743828151824136,-1.2518222064912,-0.824562415362398,-0.877632185662434
"SRAE_2000059100",3.83640495599966,6.00719079635387,6.56083610752465,6.24508393800587,6.40024826023606,6.28567966688164,6.33781626023737,6.27850159133453
"SRAE_2000059200",2.76665693601819,3.06799552952144,-0.984297253275198,-0.414738312048862,-1.41786215788744,-0.695779927710108,-1.29216095701438,-0.697226328761811
"SRAE_2000059300",4.04628997930554,7.59175057897511,6.95712617485915,6.95878176020599,6.78927744391359,6.52350247066306,6.51805510082711,6.59222762252424
"SRAE_2000059400",-0.191019051178957,6.11396645588471,6.95463057264152,7.01460358709717,6.99241663465197,6.33863426796578,6.36777081140072,6.48312858058889
"SRAE_2000059500",4.27328084808334,4.70446444810677,5.67010266509482,5.48024786522955,5.55486021375319,5.4424885952583,5.30367172938999,5.36655792000141
"SRAE_2000059600",7.12820066704765,5.68899339063602,7.7854039186364,7.71414488666482,7.71239124698768,7.43286336355033,7.32857987907023,7.39247210396537
"SRAE_2000059700",4.08877264522558,4.56520497890012,10.9523379005631,10.5311024031707,10.671647475345,10.2727188755345,10.2962438887838,10.3682848189974
"SRAE_2000059800",-0.613906232398228,-0.134607613381705,-2.03850735217939,-1.58866538901124,-2.05719942105606,-0.226766599722547,-0.617124528396531,-1.0672219467635
"SRAE_2000059900",-0.510465945485094,4.62033176672236,1.88805274191922,2.36935431757112,2.03631446860871,2.73582149903323,2.82381602780527,2.68213099852361
"SRAE_2000060000",3.48034345534035,6.01927723718882,4.76665499543012,4.98340306445386,4.89965155698017,5.12868457349852,4.9188081447463,4.97163498115588
"SRAE_2000060100",0.888773691633852,2.63668429541856,1.50260697940165,2.18297047738201,1.73423217581968,2.56661879575654,3.18166707892963,2.47570141196242
"SRAE_2000060200",1.72850804870064,2.11988920085803,-0.327278728554555,-0.108458220728742,-0.380264439108955,0.380938900263352,0.900189735400654,0.763293045576952
"SRAE_2000060300",2.65467389489922,-0.104885611937121,1.6250763527093,1.74799451723779,1.71765204423323,2.25042727475715,2.58029570775333,2.32845284137751
"SRAE_2000060400",3.14338308323656,0.30659581211104,5.21327343752624,5.29188612597079,5.2358188110535,4.97047958681029,4.80962003630236,4.8189428134837
"SRAE_2000060500",1.61432583403723,0.536146072916835,2.90697158555899,2.50494389282084,2.52464422032007,2.38043420158152,2.66874373658627,2.29580822802138
"SRAE_2000060600",6.30756329431548,5.65247878447552,5.62011544670463,5.60189731838842,5.39604898153733,4.80533698776066,4.54765925415057,4.73597911749196
"SRAE_2000060700",1.93814414968185,-3.54336853488998,-5.19102799222458,-0.645477867384111,0.22862592081644,-0.757419404793218,-3.81763790371212,-4.48326719720641
"SRAE_2000060800",-4.17790605937686,-0.384096559561628,-3.81933067685661,-4.08991353071145,-3.17142747976092,-2.52594105334477,-3.1995781147178,-2.6735421651984
"SRAE_2000060900",2.5342880904349,4.5780237662902,4.27164024529564,4.55014334837245,4.49526607922672,5.53641926631106,5.68931118136756,5.54900146945004
"SRAE_2000061000",3.43208158311031,3.949240552276,7.54130625392093,7.40381547787897,7.48695253978833,6.7684785498544,6.98317129468807,6.91294959829954
"SRAE_2000061100",12.9091599551191,10.3483422394441,9.5814239932235,9.49524016380618,9.42335800425814,9.43212043199649,9.71839343767462,9.49789983083959
"SRAE_2000061200",7.6760373869864,5.75115714261987,5.22274026644688,5.26091352586491,5.0849567566545,5.32305170262351,5.53593532939684,5.45691994053426
"SRAE_2000061300",4.97411363299065,4.68941285150508,4.28986826525675,3.8644378858612,4.20861509497966,4.17515287898355,3.93311704559088,4.02548524309427
"SRAE_2000061400",7.40562025658378,6.36499130728266,5.30881238889371,5.39773856903264,5.33090094728681,5.18129228812981,5.20743362789438,5.03942338551208
"SRAE_2000061500",2.1180114878945,0.298557632535273,7.87659732115287,7.84240325674863,7.79018524056865,7.96740383404662,8.09255774333458,8.04602966394559
"SRAE_2000061600",3.12617500166924,1.72903239857056,5.1032107593466,5.06980951046121,5.40157283085257,5.66348570222236,5.92680615172583,5.80492609267942
"SRAE_2000061700",5.58028277117359,5.02762846883916,8.47112430929844,8.34600579174567,8.37860076630044,7.9889251923405,8.10097327818269,8.0600152286272
